ID,VEHICLE,CONFIDENCE
1123,MULTICAB,92
1123,MULTICAB,92
1123,MULTICAB,93
1123,MULTICAB,94
1123,MULTICAB,94
1123,MULTICAB,94
1123,MULTICAB,94
1123,MULTICAB,94
1123,MULTICAB,94
1123,MULTICAB,93
1123,MULTICAB,92
1123,MULTICAB,92
1123,MULTICAB,93
1123,MULTICAB,94
1123,MULTICAB,94
1123,MULTICAB,89
1123,MULTICAB,86
1123,MULTICAB,88
1123,MULTICAB,92
1123,MULTICAB,94
1123,MULTICAB,95
1123,MULTICAB,95
1123,MULTICAB,92
1123,MULTICAB,92
1123,MULTICAB,94
1123,MULTICAB,91
1123,MULTICAB,94
1123,MULTICAB,89
1123,MULTICAB,92
1123,MULTICAB,93
1123,MULTICAB,92
1123,MULTICAB,89
1123,MULTICAB,91
1123,MULTICAB,94
1123,MULTICAB,94
1123,MULTICAB,95
1123,MULTICAB,93
1123,MULTICAB,94
1123,MULTICAB,94
1123,MULTICAB,88
1123,MULTICAB,92
1123,MULTICAB,91
1123,MULTICAB,93
1123,MULTICAB,96
1123,MULTICAB,95
1123,MULTICAB,95
1123,MULTICAB,93
1123,MULTICAB,95
1123,MULTICAB,96
1123,MULTICAB,96
1123,MULTICAB,96
1123,MULTICAB,96
1123,MULTICAB,96
1123,MULTICAB,96
1123,MULTICAB,96
1123,MULTICAB,95
1123,MULTICAB,95
1123,MULTICAB,95
1123,MULTICAB,95
1123,MULTICAB,95
1123,MULTICAB,96
1123,MULTICAB,96
1123,MULTICAB,97
1123,MULTICAB,96
1123,MULTICAB,96
1123,MULTICAB,96
1123,MULTICAB,95
1123,MULTICAB,95
1123,MULTICAB,95
1123,MULTICAB,94
1123,MULTICAB,95
1123,MULTICAB,95
1123,MULTICAB,95
1123,MULTICAB,95
1123,MULTICAB,93
1123,MULTICAB,93
1123,MULTICAB,92
1123,MULTICAB,89
1123,MULTICAB,87
1124,CAR,91
1124,CAR,88
1124,CAR,93
1124,VAN,94
1124,VAN,85
1124,CAR,86
1124,VAN,86
1124,VAN,87
1124,VAN,89
1124,CAR,90
1124,CAR,91
1124,CAR,93
1124,CAR,90
1124,CAR,90
1124,CAR,86
1125,JEEP,90
1125,JEEP,92
1125,JEEP,93
1125,JEEP,94
1125,JEEP,95
1125,JEEP,94
1125,JEEP,94
1125,JEEP,94
1125,JEEP,94
1125,JEEP,90
1125,JEEP,88
1125,JEEP,89
1125,JEEP,91
1125,JEEP,90
1125,JEEP,87
1125,JEEP,89
1125,JEEP,90
1125,JEEP,86
1125,JEEP,87
1125,JEEP,85
1125,JEEP,91
1125,JEEP,85
1125,TRICYCLE,85
1126,CAR,90
1126,CAR,93
1126,JEEP,94
1126,JEEP,93
1126,JEEP,91
1126,JEEP,94
1126,JEEP,96
1126,JEEP,95
1126,JEEP,94
1126,JEEP,95
1126,JEEP,94
1126,JEEP,94
1126,JEEP,93
1126,JEEP,93
1126,JEEP,94
1126,JEEP,92
1126,JEEP,92
1126,JEEP,91
1126,JEEP,91
1126,JEEP,91
1126,JEEP,91
1126,JEEP,91
1126,JEEP,90
1126,JEEP,89
1126,JEEP,90
1126,JEEP,89
1126,JEEP,88
1126,JEEP,87
1126,JEEP,90
1128,CAR,93
1128,CAR,92
1128,CAR,88
1128,CAR,91
1128,CAR,90
1128,CAR,87
1128,CAR,85
1128,JEEP,89
1128,JEEP,91
1128,JEEP,95
1128,JEEP,95
1128,JEEP,95
1128,JEEP,94
1128,JEEP,94
1128,JEEP,94
1128,JEEP,94
1128,JEEP,94
1128,JEEP,92
1128,JEEP,93
1128,JEEP,93
1128,JEEP,94
1128,JEEP,87
1128,JEEP,90
1128,TRICYCLE,86
1128,JEEP,88
1128,JEEP,89
1130,CAR,92
1130,CAR,92
1130,CAR,92
1130,CAR,88
1130,CAR,90
1130,TRICYCLE,87
1130,TRICYCLE,87
1130,TRICYCLE,88
1130,TRICYCLE,91
1130,TRICYCLE,91
1130,TRICYCLE,92
1130,TRICYCLE,85
1131,CAR,91
1131,CAR,89
1131,CAR,92
1131,JEEP,85
1131,JEEP,91
1131,JEEP,92
1131,JEEP,94
1131,JEEP,93
1131,JEEP,94
1131,JEEP,94
1131,JEEP,95
1131,JEEP,94
1131,JEEP,95
1131,JEEP,95
1131,JEEP,94
1131,JEEP,95
1131,JEEP,94
1131,JEEP,95
1131,JEEP,95
1131,JEEP,95
1131,JEEP,96
1131,JEEP,97
1131,JEEP,96
1131,JEEP,95
1131,JEEP,95
1131,JEEP,94
1131,JEEP,95
1131,JEEP,94
1131,JEEP,94
1131,JEEP,93
1131,JEEP,92
1131,JEEP,92
1131,JEEP,91
1131,JEEP,92
1131,JEEP,90
1131,JEEP,89
1131,JEEP,90
1131,JEEP,94
1131,JEEP,92
1131,JEEP,91
1131,JEEP,92
1131,JEEP,91
1131,JEEP,90
1131,JEEP,90
1131,JEEP,91
1131,JEEP,91
1131,JEEP,91
1131,JEEP,91
1131,JEEP,90
1131,JEEP,89
1131,JEEP,88
1131,JEEP,86
1131,JEEP,85
1131,JEEP,86
1133,VAN,91
1133,VAN,93
1133,VAN,90
1133,VAN,92
1133,VAN,90
1133,VAN,89
1133,VAN,85
1133,CAR,87
1133,CAR,89
1133,CAR,90
1134,CAR,88
1134,VAN,86
1134,CAR,89
1135,JEEP,85
1135,JEEP,92
1135,JEEP,92
1135,JEEP,93
1135,JEEP,94
1135,JEEP,95
1135,JEEP,95
1135,JEEP,95
1135,JEEP,95
1135,JEEP,95
1135,JEEP,95
1135,JEEP,95
1135,JEEP,96
1135,JEEP,94
1135,JEEP,94
1135,JEEP,93
1135,JEEP,94
1135,JEEP,93
1135,JEEP,93
1135,JEEP,89
1135,JEEP,89
1135,JEEP,89
1135,JEEP,93
1135,JEEP,93
1135,JEEP,92
1135,JEEP,90
1135,JEEP,91
1135,JEEP,89
1135,JEEP,90
1135,JEEP,92
1135,JEEP,89
1135,JEEP,91
1135,JEEP,89
1135,JEEP,90
1135,JEEP,90
1135,JEEP,89
1135,JEEP,90
1135,JEEP,90
1135,JEEP,88
1135,JEEP,89
1135,JEEP,91
1135,JEEP,90
1135,JEEP,89
1135,JEEP,89
1135,JEEP,88
1135,JEEP,85
1135,JEEP,85
1136,VAN,94
1136,VAN,94
1136,VAN,91
1136,VAN,90
1136,VAN,90
1136,VAN,96
1136,VAN,96
1136,VAN,97
1136,VAN,87
1136,MULTICAB,94
1136,MULTICAB,93
1136,MULTICAB,91
1136,MULTICAB,86
1136,MULTICAB,90
1136,MULTICAB,92
1136,MULTICAB,93
1136,MULTICAB,92
1136,MULTICAB,91
1137,CAR,90
1137,CAR,94
1137,CAR,94
1137,CAR,90
1137,CAR,86
1137,CAR,92
1137,CAR,93
1137,CAR,94
1137,CAR,90
1137,CAR,93
1137,CAR,95
1137,CAR,95
1137,CAR,93
1137,CAR,87
1137,CAR,89
1137,CAR,88
1137,CAR,91
1137,CAR,90
1137,CAR,93
1137,CAR,91
1137,CAR,89
1137,CAR,89
1137,CAR,86
1137,CAR,86
1137,CAR,90
1137,CAR,86
1138,BUS,87
1138,JEEP,93
1138,JEEP,94
1138,JEEP,95
1138,JEEP,94
1138,BUS,87
1138,JEEP,85
1138,JEEP,94
1138,JEEP,91
1139,JEEP,89
1139,JEEP,93
1139,JEEP,92
1139,JEEP,90
1139,JEEP,93
1139,JEEP,94
1139,JEEP,93
1139,JEEP,91
1139,JEEP,87
1139,JEEP,89
1139,JEEP,92
1139,JEEP,91
1139,JEEP,87
1139,JEEP,86
1139,JEEP,87
1139,JEEP,88
1139,TRICYCLE,87
1140,CAR,88
1140,CAR,89
1140,CAR,85
1140,CAR,87
1140,CAR,92
1140,CAR,93
1140,CAR,93
1140,CAR,95
1140,CAR,94
1140,CAR,93
1140,CAR,94
1140,CAR,93
1140,CAR,90
1140,CAR,92
1140,CAR,88
1140,CAR,89
1140,CAR,90
1141,CAR,87
1141,CAR,92
1141,CAR,91
1141,CAR,92
1141,CAR,86
1141,CAR,89
1141,CAR,86
1141,CAR,90
1141,CAR,90
1141,CAR,93
1141,CAR,90
1141,CAR,89
1141,CAR,88
1142,MULTICAB,90
1142,MULTICAB,94
1142,MULTICAB,95
1142,MULTICAB,95
1142,MULTICAB,92
1142,MULTICAB,89
1142,MULTICAB,95
1142,MULTICAB,96
1142,MULTICAB,96
1142,MULTICAB,96
1142,MULTICAB,93
1142,MULTICAB,96
1142,MULTICAB,95
1142,MULTICAB,95
1142,MULTICAB,91
1142,MULTICAB,86
1142,MULTICAB,94
1142,MULTICAB,92
1142,MULTICAB,93
1142,MULTICAB,90
1142,MULTICAB,94
1142,MULTICAB,94
1142,MULTICAB,94
1142,MULTICAB,96
1142,MULTICAB,95
1142,MULTICAB,92
1142,MULTICAB,92
1142,MULTICAB,94
1142,MULTICAB,90
1142,MULTICAB,93
1143,TRICYCLE,90
1143,TRICYCLE,86
1143,TRICYCLE,91
1143,TRICYCLE,92
1143,TRICYCLE,94
1143,TRICYCLE,90
1143,TRICYCLE,91
1143,TRICYCLE,93
1143,TRICYCLE,93
1143,TRICYCLE,94
1143,TRICYCLE,90
1143,TRICYCLE,89
1143,TRICYCLE,91
1143,TRICYCLE,88
1143,TRICYCLE,89
1143,TRICYCLE,88
1143,TRICYCLE,85
1143,TRICYCLE,86
1143,TRICYCLE,86
1144,TRICYCLE,93
1144,TRICYCLE,90
1145,TRICYCLE,86
1145,TRICYCLE,91
1145,TRICYCLE,88
1145,TRICYCLE,88
1145,TRICYCLE,96
1145,TRICYCLE,95
1145,TRICYCLE,91
1146,JEEP,92
1146,JEEP,95
1146,JEEP,95
1146,JEEP,95
1146,JEEP,95
1146,JEEP,95
1146,JEEP,94
1146,JEEP,94
1146,JEEP,95
1146,JEEP,94
1146,JEEP,94
1146,JEEP,94
1146,JEEP,94
1146,JEEP,94
1146,JEEP,93
1146,JEEP,93
1146,JEEP,91
1146,JEEP,92
1146,JEEP,94
1146,JEEP,89
1146,JEEP,90
1146,JEEP,88
1146,JEEP,90
1146,JEEP,89
1146,JEEP,86
1146,JEEP,86
1146,JEEP,85
1146,JEEP,90
1147,MULTICAB,94
1147,JEEP,92
1147,JEEP,95
1147,JEEP,92
1147,JEEP,92
1147,JEEP,95
1147,JEEP,95
1147,JEEP,92
1147,JEEP,94
1147,JEEP,94
1147,JEEP,87
1147,JEEP,90
1147,JEEP,92
1147,MULTICAB,88
1147,MULTICAB,90
1147,MULTICAB,88
1147,MULTICAB,86
1147,MULTICAB,93
1147,MULTICAB,93
1147,MULTICAB,86
1147,MULTICAB,91
1148,CAR,91
1148,CAR,93
1148,CAR,94
1148,CAR,93
1148,CAR,88
1148,CAR,87
1148,CAR,93
1148,CAR,87
1148,CAR,94
1148,CAR,88
1148,CAR,91
1148,CAR,91
1148,CAR,86
1149,CAR,94
1149,CAR,87
1149,TRICYCLE,89
1149,TRICYCLE,87
1149,TRICYCLE,88
1149,TRICYCLE,86
1149,TRICYCLE,86
1150,TRICYCLE,85
1151,VAN,90
1151,VAN,90
1151,VAN,90
1151,VAN,89
1151,VAN,86
1151,VAN,88
1151,VAN,86
1151,VAN,92
1150,MULTICAB,88
1150,MULTICAB,87
1153,JEEP,86
1153,JEEP,94
1153,JEEP,92
1153,JEEP,93
1153,JEEP,95
1153,JEEP,95
1153,JEEP,96
1153,JEEP,96
1153,JEEP,95
1153,JEEP,95
1153,JEEP,95
1153,JEEP,95
1153,JEEP,94
1153,JEEP,94
1153,JEEP,88
1153,JEEP,90
1153,JEEP,93
1153,JEEP,92
1153,JEEP,91
1153,JEEP,93
1153,JEEP,91
1153,JEEP,90
1153,JEEP,85
1153,JEEP,90
1153,JEEP,92
1153,JEEP,91
1153,JEEP,90
1153,JEEP,87
1154,VAN,91
1154,VAN,92
1154,VAN,89
1154,VAN,91
1154,VAN,88
1154,MULTICAB,85
1154,MULTICAB,90
1154,MULTICAB,90
1155,JEEP,91
1155,JEEP,94
1155,JEEP,95
1155,JEEP,96
1155,JEEP,96
1155,JEEP,95
1155,JEEP,95
1155,JEEP,93
1155,JEEP,93
1155,JEEP,93
1155,JEEP,92
1155,JEEP,90
1155,JEEP,88
1155,JEEP,90
1155,JEEP,88
1155,JEEP,86
1155,JEEP,87
1155,JEEP,88
1156,VAN,90
1156,JEEP,91
1156,JEEP,87
1156,JEEP,86
1156,JEEP,90
1156,JEEP,93
1156,JEEP,90
1156,JEEP,87
1157,JEEP,87
1157,JEEP,89
1157,JEEP,94
1157,JEEP,94
1157,JEEP,94
1157,JEEP,96
1157,JEEP,96
1157,JEEP,96
1157,JEEP,94
1157,JEEP,95
1157,JEEP,95
1157,JEEP,94
1157,JEEP,96
1157,JEEP,96
1157,JEEP,95
1157,JEEP,95
1157,JEEP,93
1157,JEEP,92
1157,JEEP,93
1157,JEEP,94
1157,JEEP,93
1157,JEEP,94
1157,JEEP,93
1157,JEEP,91
1157,JEEP,92
1157,JEEP,92
1157,JEEP,87
1157,JEEP,86
1157,JEEP,90
1157,JEEP,91
1157,JEEP,90
1157,JEEP,86
1157,JEEP,89
1157,JEEP,87
1157,JEEP,88
1157,JEEP,88
1157,JEEP,90
1157,JEEP,89
1157,JEEP,86
1157,JEEP,86
1157,JEEP,86
1157,JEEP,90
1157,JEEP,89
1160,CAR,93
1160,CAR,90
1160,CAR,89
1160,VAN,85
1160,CAR,87
1162,JEEP,91
1162,JEEP,89
1162,TRUCK,89
1162,JEEP,89
1162,TRUCK,92
1162,JEEP,88
1163,BICYCLE,89
1163,BICYCLE,86
1163,BICYCLE,85
1164,BICYCLE,87
1164,BICYCLE,89
1164,BICYCLE,87
1164,BICYCLE,90
1164,BICYCLE,93
1164,BICYCLE,90
1164,BICYCLE,86
1163,CAR,91
1163,CAR,92
1163,CAR,94
1163,CAR,92
1163,CAR,93
1163,CAR,90
1163,CAR,91
1163,CAR,88
1163,CAR,90
1163,CAR,94
1163,CAR,89
1163,JEEP,86
1163,JEEP,90
1163,JEEP,91
1163,JEEP,93
1163,JEEP,93
1163,JEEP,95
1163,JEEP,94
1163,JEEP,95
1163,JEEP,95
1163,JEEP,95
1163,JEEP,95
1163,JEEP,95
1163,JEEP,95
1163,JEEP,94
1163,JEEP,94
1163,JEEP,94
1163,JEEP,93
1163,JEEP,94
1163,JEEP,93
1163,JEEP,94
1163,JEEP,92
1163,JEEP,94
1163,JEEP,93
1163,JEEP,93
1163,JEEP,92
1163,JEEP,92
1163,JEEP,92
1163,JEEP,91
1163,JEEP,91
1163,JEEP,87
1163,JEEP,89
1163,JEEP,86
1163,JEEP,85
1163,JEEP,89
1163,JEEP,88
1163,JEEP,85
1163,JEEP,89
1163,JEEP,87
1163,JEEP,86
1165,VAN,90
1165,VAN,88
1165,VAN,93
1165,VAN,93
1165,VAN,89
1165,MULTICAB,89
1165,VAN,85
1165,MULTICAB,91
1165,MULTICAB,93
1165,MULTICAB,88
1165,MULTICAB,89
1165,MULTICAB,88
1165,MULTICAB,92
1165,MULTICAB,93
1165,MULTICAB,87
1165,MULTICAB,91
1166,MULTICAB,92
1166,MULTICAB,92
1166,MULTICAB,89
1166,MULTICAB,90
1166,MULTICAB,91
1166,MULTICAB,95
1166,MULTICAB,86
1166,MULTICAB,86
1166,MULTICAB,95
1166,MULTICAB,92
1166,MULTICAB,87
1166,MULTICAB,91
1166,MULTICAB,92
1166,MULTICAB,95
1166,MULTICAB,95
1166,MULTICAB,93
1166,MULTICAB,94
1166,MULTICAB,95
1166,MULTICAB,94
1166,MULTICAB,96
1166,MULTICAB,94
1166,MULTICAB,95
1166,MULTICAB,95
1166,MULTICAB,94
1166,MULTICAB,95
1166,MULTICAB,93
1166,MULTICAB,86
1166,MULTICAB,93
1166,MULTICAB,93
1166,MULTICAB,93
1166,MULTICAB,92
1167,JEEP,87
1167,JEEP,94
1167,JEEP,93
1167,JEEP,93
1167,JEEP,94
1167,JEEP,95
1167,JEEP,96
1167,JEEP,96
1167,JEEP,95
1167,JEEP,95
1167,JEEP,96
1167,JEEP,96
1167,JEEP,95
1167,JEEP,96
1167,JEEP,96
1167,JEEP,96
1167,JEEP,95
1167,JEEP,95
1167,JEEP,95
1167,JEEP,93
1167,JEEP,93
1167,JEEP,92
1167,JEEP,86
1167,JEEP,90
1167,TRICYCLE,85
1167,JEEP,91
1167,JEEP,89
1167,JEEP,91
1167,JEEP,90
1167,JEEP,87
1167,JEEP,90
1167,JEEP,91
1167,JEEP,89
1167,JEEP,89
1167,JEEP,88
1167,JEEP,87
1167,JEEP,86
1167,JEEP,85
1167,JEEP,88
1167,JEEP,87
1168,MULTICAB,91
1168,MULTICAB,96
1168,MULTICAB,94
1168,MULTICAB,93
1168,JEEP,90
1168,JEEP,86
1168,JEEP,92
1168,JEEP,88
1168,JEEP,90
1168,JEEP,88
1168,JEEP,90
1168,JEEP,88
1168,JEEP,90
1168,JEEP,88
1168,MULTICAB,93
1168,JEEP,87
1168,JEEP,88
1168,JEEP,87
1168,JEEP,86
1169,CAR,92
1169,CAR,95
1169,CAR,88
1169,CAR,91
1169,CAR,85
1169,CAR,89
1170,JEEP,92
1170,JEEP,93
1170,JEEP,94
1170,JEEP,93
1170,JEEP,94
1170,JEEP,94
1170,JEEP,94
1170,JEEP,94
1170,JEEP,94
1170,JEEP,95
1170,JEEP,95
1170,JEEP,95
1170,JEEP,95
1170,JEEP,95
1170,JEEP,95
1170,JEEP,94
1170,JEEP,94
1170,JEEP,93
1170,JEEP,92
1170,JEEP,91
1170,JEEP,91
1170,JEEP,92
1170,JEEP,92
1170,JEEP,91
1170,JEEP,90
1170,JEEP,92
1170,JEEP,94
1170,JEEP,93
1170,JEEP,93
1170,JEEP,90
1170,JEEP,93
1170,JEEP,92
1170,JEEP,93
1170,JEEP,92
1170,JEEP,93
1170,JEEP,94
1170,JEEP,93
1170,JEEP,93
1170,JEEP,85
1170,TRICYCLE,87
1170,TRICYCLE,89
1170,JEEP,86
1171,JEEP,92
1171,JEEP,93
1171,JEEP,92
1171,JEEP,94
1171,JEEP,94
1171,JEEP,95
1171,JEEP,95
1171,JEEP,96
1171,JEEP,95
1171,JEEP,95
1171,JEEP,95
1171,JEEP,94
1171,JEEP,95
1171,JEEP,95
1171,JEEP,95
1171,JEEP,95
1171,JEEP,94
1171,JEEP,94
1171,JEEP,95
1171,JEEP,94
1171,JEEP,94
1171,JEEP,94
1171,JEEP,93
1171,JEEP,93
1171,JEEP,93
1171,JEEP,91
1171,JEEP,92
1171,JEEP,93
1171,JEEP,93
1171,JEEP,93
1171,JEEP,91
1171,JEEP,90
1171,JEEP,85
1171,JEEP,87
1171,JEEP,89
1171,JEEP,89
1171,JEEP,90
1171,JEEP,90
1171,JEEP,89
1171,JEEP,90
1171,JEEP,88
1171,JEEP,86
1172,JEEP,91
1172,JEEP,92
1172,JEEP,94
1172,JEEP,95
1172,JEEP,94
1172,JEEP,93
1172,JEEP,91
1172,JEEP,87
1172,JEEP,94
1172,JEEP,93
1172,JEEP,94
1172,JEEP,94
1172,JEEP,94
1172,JEEP,93
1172,JEEP,92
1172,JEEP,94
1172,JEEP,91
1172,JEEP,90
1172,JEEP,91
1172,JEEP,89
1172,JEEP,88
1172,JEEP,89
1172,JEEP,88
1172,MULTICAB,90
1173,VAN,93
1173,VAN,93
1173,VAN,92
1173,VAN,89
1173,VAN,89
1173,VAN,94
1173,VAN,97
1173,VAN,94
1173,VAN,96
1173,VAN,93
1173,VAN,92
1173,VAN,85
1173,MULTICAB,93
1173,MULTICAB,94
1173,MULTICAB,94
1173,MULTICAB,93
1173,MULTICAB,93
1173,MULTICAB,95
1173,MULTICAB,92
1173,MULTICAB,93
1173,MULTICAB,91
1173,MULTICAB,85
1174,VAN,88
1175,MULTICAB,87
1175,TRUCK,90
1175,TRUCK,86
1174,TRUCK,88
1174,MULTICAB,92
1174,MULTICAB,86
1174,MULTICAB,91
1174,MULTICAB,88
1174,MULTICAB,87
1174,MULTICAB,91
1174,MULTICAB,93
1174,MULTICAB,91
1174,MULTICAB,89
1174,MULTICAB,91
1174,MULTICAB,87
1176,TRUCK,94
1176,TRUCK,94
1176,TRUCK,95
1176,TRUCK,95
1176,TRUCK,93
1176,TRUCK,91
1176,TRUCK,91
1176,MULTICAB,89
1176,MULTICAB,87
1176,TRUCK,87
1176,TRUCK,91
1176,TRUCK,94
1176,TRUCK,93
1176,TRUCK,89
1177,CAR,89
1177,CAR,90
1177,CAR,94
1177,CAR,90
1177,VAN,87
1177,VAN,90
1177,MULTICAB,86
1177,MULTICAB,92
1177,MULTICAB,92
1177,MULTICAB,92
1177,MULTICAB,90
1177,MULTICAB,93
1177,MULTICAB,89
1177,MULTICAB,89
1177,MULTICAB,92
1177,MULTICAB,87
1177,MULTICAB,90
1177,MULTICAB,91
1177,MULTICAB,94
1177,MULTICAB,93
1177,MULTICAB,94
1177,MULTICAB,95
1177,MULTICAB,93
1177,MULTICAB,91
1177,MULTICAB,90
1178,MOTORCYCLE,88
1178,MOTORCYCLE,85
1178,MOTORCYCLE,86
1179,CAR,88
1179,CAR,88
1179,CAR,86
1179,CAR,94
1179,CAR,94
1179,CAR,94
1179,CAR,94
1179,CAR,92
1179,CAR,89
1179,CAR,90
1179,CAR,95
1179,CAR,93
1179,CAR,93
1179,CAR,89
1179,CAR,87
1179,CAR,89
1179,CAR,90
1179,CAR,89
1179,CAR,89
1180,TRICYCLE,93
1180,TRICYCLE,89
1180,TRICYCLE,92
1180,TRICYCLE,91
1180,TRICYCLE,92
1180,TRICYCLE,92
1180,TRICYCLE,93
1180,TRICYCLE,91
1180,TRICYCLE,92
1180,TRICYCLE,91
1180,TRICYCLE,92
1180,TRICYCLE,92
1180,TRICYCLE,92
1180,TRICYCLE,87
1180,TRICYCLE,88
1180,TRICYCLE,85
1180,TRICYCLE,89
1180,TRICYCLE,94
1180,TRICYCLE,88
1180,TRICYCLE,91
1180,TRICYCLE,96
1180,TRICYCLE,95
1180,TRICYCLE,95
1180,TRICYCLE,99
1180,TRICYCLE,98
1180,TRICYCLE,98
1180,TRICYCLE,91
1181,CAR,86
1181,CAR,94
1182,CAR,89
1182,CAR,85
1182,CAR,86
1181,CAR,86
1181,CAR,94
1181,CAR,91
1181,CAR,90
1181,CAR,93
1181,CAR,93
1181,CAR,92
1181,CAR,93
1181,CAR,94
1181,CAR,94
1181,CAR,91
1181,CAR,90
1181,CAR,87
1181,CAR,86
1181,CAR,89
1181,CAR,87
1183,CAR,93
1183,CAR,93
1183,CAR,94
1183,CAR,89
1183,CAR,94
1183,CAR,92
1183,CAR,86
1183,CAR,95
1183,CAR,94
1183,CAR,91
1183,CAR,93
1183,CAR,92
1183,CAR,92
1183,CAR,92
1183,CAR,89
1183,CAR,91
1184,JEEP,92
1184,JEEP,93
1184,JEEP,93
1184,JEEP,93
1184,JEEP,94
1184,JEEP,94
1184,JEEP,95
1184,JEEP,95
1184,JEEP,94
1184,JEEP,95
1184,JEEP,95
1184,JEEP,96
1184,JEEP,95
1184,JEEP,95
1184,JEEP,95
1184,JEEP,94
1184,JEEP,93
1184,JEEP,93
1184,JEEP,93
1184,JEEP,93
1184,JEEP,93
1184,JEEP,93
1184,JEEP,94
1184,JEEP,94
1184,JEEP,93
1184,JEEP,93
1184,JEEP,93
1184,JEEP,92
1184,JEEP,93
1184,JEEP,91
1184,JEEP,90
1184,JEEP,90
1185,CAR,87
1185,CAR,93
1185,CAR,94
1185,CAR,95
1185,CAR,95
1185,CAR,95
1185,CAR,95
1185,CAR,94
1185,CAR,94
1185,CAR,89
1185,CAR,88
1185,CAR,89
1185,CAR,92
1185,CAR,93
1185,CAR,91
1185,CAR,92
1185,CAR,86
1186,CAR,91
1186,CAR,89
1186,CAR,93
1186,CAR,94
1186,CAR,94
1186,CAR,95
1186,CAR,94
1186,CAR,93
1186,CAR,95
1186,CAR,92
1186,CAR,93
1186,CAR,94
1186,CAR,94
1186,CAR,89
1186,CAR,89
1186,CAR,86
1186,CAR,88
1187,JEEP,88
1187,JEEP,92
1187,JEEP,93
1187,JEEP,94
1187,JEEP,95
1187,JEEP,95
1187,JEEP,95
1187,JEEP,95
1187,JEEP,94
1187,JEEP,93
1187,JEEP,94
1187,JEEP,95
1187,JEEP,93
1187,JEEP,93
1187,JEEP,93
1187,JEEP,94
1187,JEEP,93
1187,JEEP,94
1187,JEEP,93
1187,JEEP,94
1187,JEEP,93
1187,JEEP,94
1187,JEEP,93
1187,JEEP,92
1187,JEEP,91
1187,JEEP,89
1187,JEEP,92
1187,JEEP,92
1187,JEEP,93
1187,JEEP,89
1187,JEEP,88
1187,JEEP,86
1187,JEEP,85
1187,JEEP,87
1188,MULTICAB,86
1188,MULTICAB,85
1188,MULTICAB,95
1188,MULTICAB,95
1188,MULTICAB,95
1188,MULTICAB,94
1188,MULTICAB,94
1188,MULTICAB,90
1188,MULTICAB,94
1188,MULTICAB,96
1188,MULTICAB,96
1188,MULTICAB,96
1188,MULTICAB,95
1188,MULTICAB,91
1188,MULTICAB,95
1188,MULTICAB,95
1188,MULTICAB,95
1188,MULTICAB,91
1188,MULTICAB,94
1188,MULTICAB,92
1188,MULTICAB,95
1188,MULTICAB,92
1188,MULTICAB,96
1188,MULTICAB,95
1188,MULTICAB,85
1188,MULTICAB,93
1188,MULTICAB,94
1189,JEEP,86
1189,JEEP,92
1189,JEEP,86
1189,JEEP,93
1189,JEEP,94
1189,JEEP,93
1189,JEEP,93
1189,JEEP,94
1189,JEEP,94
1189,JEEP,95
1189,JEEP,95
1189,JEEP,95
1189,JEEP,95
1189,JEEP,95
1189,JEEP,94
1189,JEEP,96
1189,JEEP,96
1189,JEEP,95
1189,JEEP,95
1189,JEEP,96
1189,JEEP,95
1189,JEEP,94
1189,JEEP,94
1189,JEEP,94
1189,JEEP,93
1189,JEEP,92
1189,JEEP,91
1189,JEEP,90
1189,JEEP,90
1189,JEEP,91
1189,JEEP,90
1189,JEEP,93
1189,JEEP,92
1189,JEEP,91
1189,JEEP,88
1189,JEEP,87
1189,JEEP,90
1189,JEEP,89
1189,JEEP,88
1189,JEEP,88
1189,JEEP,89
1189,JEEP,90
1189,JEEP,88
1189,JEEP,85
1189,JEEP,88
1189,JEEP,87
1189,JEEP,88
1189,JEEP,90
1189,JEEP,91
1189,JEEP,91
1189,JEEP,87
1193,VAN,86
1193,CAR,89
1193,JEEP,95
1193,JEEP,92
1193,JEEP,93
1193,JEEP,87
1193,JEEP,91
1193,JEEP,90
1193,JEEP,91
1193,JEEP,92
1193,JEEP,92
1193,MULTICAB,90
1193,MULTICAB,89
1193,JEEP,87
1194,MULTICAB,91
1194,MULTICAB,91
1194,MULTICAB,96
1194,MULTICAB,96
1194,MULTICAB,96
1194,MULTICAB,96
1194,MULTICAB,94
1194,MULTICAB,95
1194,MULTICAB,96
1194,MULTICAB,91
1194,MULTICAB,88
1194,MULTICAB,88
1194,MULTICAB,94
1194,MULTICAB,90
1194,MULTICAB,93
1194,MULTICAB,89
1194,MULTICAB,95
1194,MULTICAB,95
1194,MULTICAB,95
1194,MULTICAB,93
1194,MULTICAB,93
1194,MULTICAB,94
1194,MULTICAB,95
1194,MULTICAB,95
1196,JEEP,90
1196,JEEP,93
1196,JEEP,95
1196,JEEP,95
1196,JEEP,94
1196,JEEP,96
1196,JEEP,95
1196,JEEP,94
1196,JEEP,94
1196,JEEP,95
1196,JEEP,95
1196,JEEP,94
1196,JEEP,95
1196,JEEP,94
1196,JEEP,94
1196,JEEP,94
1196,JEEP,93
1196,JEEP,93
1196,JEEP,92
1196,JEEP,94
1196,JEEP,94
1196,JEEP,91
1196,JEEP,90
1196,JEEP,90
1196,JEEP,91
1196,JEEP,89
1196,JEEP,91
1196,JEEP,90
1196,JEEP,89
1197,CAR,88
1197,CAR,91
1197,CAR,91
1197,CAR,89
