DATE,TIME,BICYCLE,BUS,CAR,JEEPNEY,MOTORCYCLE,MULTICAB,TRICYCLE,TRUCK,VAN,TOTAL
2024-11-18,05:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,05:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,05:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,05:05:00,0,0,0,1,0,0,0,0,0,1
2024-11-18,05:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,3
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,0
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,0
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,0
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,0
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,0
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,0
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,0
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,0
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,0
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,0
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,0
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,0
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,0
2024-11-18,05:10:00,0,0,0,1,0,1,1,0,0,0
2024-11-18,05:15:00,0,0,0,1,0,1,0,0,0,2
2024-11-18,05:15:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:15:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:15:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:15:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:15:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:15:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:15:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:15:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:15:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:15:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:15:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:15:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:15:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:20:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:20:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:20:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:20:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:20:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:20:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:20:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:20:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:20:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:20:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:20:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:20:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:20:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:20:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,1
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:25:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,1
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,0
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,0
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,0
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,0
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,0
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,0
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,0
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,0
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,0
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,0
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,0
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,0
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,0
2024-11-18,05:30:00,0,0,0,0,0,0,1,0,0,0
2024-11-18,05:35:00,0,0,0,1,0,1,0,0,0,2
2024-11-18,05:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,2
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,05:45:00,0,0,0,2,0,0,0,0,0,2
2024-11-18,05:45:00,0,0,0,2,0,0,0,0,0,0
2024-11-18,05:45:00,0,0,0,2,0,0,0,0,0,0
2024-11-18,05:45:00,0,0,0,2,0,0,0,0,0,0
2024-11-18,05:45:00,0,0,0,2,0,0,0,0,0,0
2024-11-18,05:45:00,0,0,0,2,0,0,0,0,0,0
2024-11-18,05:45:00,0,0,0,2,0,0,0,0,0,0
2024-11-18,05:45:00,0,0,0,2,0,0,0,0,0,0
2024-11-18,05:45:00,0,0,0,2,0,0,0,0,0,0
2024-11-18,05:45:00,0,0,0,2,0,0,0,0,0,0
2024-11-18,05:45:00,0,0,0,2,0,0,0,0,0,0
2024-11-18,05:45:00,0,0,0,2,0,0,0,0,0,0
2024-11-18,05:45:00,0,0,0,2,0,0,0,0,0,0
2024-11-18,05:50:00,0,0,0,3,0,1,0,0,0,4
2024-11-18,05:50:00,0,0,0,3,0,1,0,0,0,0
2024-11-18,05:50:00,0,0,0,3,0,1,0,0,0,0
2024-11-18,05:50:00,0,0,0,3,0,1,0,0,0,0
2024-11-18,05:50:00,0,0,0,3,0,1,0,0,0,0
2024-11-18,05:50:00,0,0,0,3,0,1,0,0,0,0
2024-11-18,05:50:00,0,0,0,3,0,1,0,0,0,0
2024-11-18,05:50:00,0,0,0,3,0,1,0,0,0,0
2024-11-18,05:50:00,0,0,0,3,0,1,0,0,0,0
2024-11-18,05:50:00,0,0,0,3,0,1,0,0,0,0
2024-11-18,05:50:00,0,0,0,3,0,1,0,0,0,0
2024-11-18,05:50:00,0,0,0,3,0,1,0,0,0,0
2024-11-18,05:50:00,0,0,0,3,0,1,0,0,0,0
2024-11-18,05:50:00,0,0,0,3,0,1,0,0,0,0
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,5
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,0
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,0
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,0
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,0
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,0
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,0
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,0
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,0
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,0
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,0
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,0
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,0
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,0
2024-11-18,05:55:00,0,0,0,1,0,1,1,1,1,0
2024-11-18,06:00:00,0,0,2,5,0,5,1,0,2,15
2024-11-18,06:00:00,0,0,2,5,0,5,1,0,2,0
2024-11-18,06:00:00,0,0,2,5,0,5,1,0,2,0
2024-11-18,06:00:00,0,0,2,5,0,5,1,0,2,0
2024-11-18,06:00:00,0,0,2,5,0,5,1,0,2,0
2024-11-18,06:00:00,0,0,2,5,0,5,1,0,2,0
2024-11-18,06:00:00,0,0,2,5,0,5,1,0,2,0
2024-11-18,06:00:00,0,0,2,5,0,5,1,0,2,0
2024-11-18,06:00:00,0,0,2,5,0,5,1,0,2,0
2024-11-18,06:00:00,0,0,2,5,0,5,1,0,2,0
2024-11-18,06:00:00,0,0,2,5,0,5,1,0,2,0
2024-11-18,06:00:00,0,0,2,5,0,5,1,0,2,0
2024-11-18,06:00:00,0,0,2,5,0,5,1,0,2,0
2024-11-18,06:05:00,0,0,2,6,0,3,3,2,2,18
2024-11-18,06:05:00,0,0,2,6,0,3,3,2,2,0
2024-11-18,06:05:00,0,0,2,6,0,3,3,2,2,0
2024-11-18,06:05:00,0,0,2,6,0,3,3,2,2,0
2024-11-18,06:05:00,0,0,2,6,0,3,3,2,2,0
2024-11-18,06:05:00,0,0,2,6,0,3,3,2,2,0
2024-11-18,06:05:00,0,0,2,6,0,3,3,2,2,0
2024-11-18,06:05:00,0,0,2,6,0,3,3,2,2,0
2024-11-18,06:05:00,0,0,2,6,0,3,3,2,2,0
2024-11-18,06:05:00,0,0,2,6,0,3,3,2,2,0
2024-11-18,06:05:00,0,0,2,6,0,3,3,2,2,0
2024-11-18,06:05:00,0,0,2,6,0,3,3,2,2,0
2024-11-18,06:05:00,0,0,2,6,0,3,3,2,2,0
2024-11-18,06:05:00,0,0,2,6,0,3,3,2,2,0
2024-11-18,06:10:00,3,0,4,4,0,1,1,1,1,15
2024-11-18,06:10:00,3,0,4,4,0,1,1,1,1,0
2024-11-18,06:10:00,3,0,4,4,0,1,1,1,1,0
2024-11-18,06:10:00,3,0,4,4,0,1,1,1,1,0
2024-11-18,06:10:00,3,0,4,4,0,1,1,1,1,0
2024-11-18,06:10:00,3,0,4,4,0,1,1,1,1,0
2024-11-18,06:10:00,3,0,4,4,0,1,1,1,1,0
2024-11-18,06:10:00,3,0,4,4,0,1,1,1,1,0
2024-11-18,06:10:00,3,0,4,4,0,1,1,1,1,0
2024-11-18,06:10:00,3,0,4,4,0,1,1,1,1,0
2024-11-18,06:10:00,3,0,4,4,0,1,1,1,1,0
2024-11-18,06:10:00,3,0,4,4,0,1,1,1,1,0
2024-11-18,06:10:00,3,0,4,4,0,1,1,1,1,0
2024-11-18,06:15:00,1,1,1,5,0,3,3,0,1,15
2024-11-18,06:15:00,1,1,1,5,0,3,3,0,1,0
2024-11-18,06:15:00,1,1,1,5,0,3,3,0,1,0
2024-11-18,06:15:00,1,1,1,5,0,3,3,0,1,0
2024-11-18,06:15:00,1,1,1,5,0,3,3,0,1,0
2024-11-18,06:15:00,1,1,1,5,0,3,3,0,1,0
2024-11-18,06:15:00,1,1,1,5,0,3,3,0,1,0
2024-11-18,06:15:00,1,1,1,5,0,3,3,0,1,0
2024-11-18,06:15:00,1,1,1,5,0,3,3,0,1,0
2024-11-18,06:15:00,1,1,1,5,0,3,3,0,1,0
2024-11-18,06:15:00,1,1,1,5,0,3,3,0,1,0
2024-11-18,06:15:00,1,1,1,5,0,3,3,0,1,0
2024-11-18,06:15:00,1,1,1,5,0,3,3,0,1,0
2024-11-18,06:15:00,1,1,1,5,0,3,3,0,1,0
2024-11-18,06:20:00,0,0,3,5,2,4,6,0,4,24
2024-11-18,06:20:00,0,0,3,5,2,4,6,0,4,0
2024-11-18,06:20:00,0,0,3,5,2,4,6,0,4,0
2024-11-18,06:20:00,0,0,3,5,2,4,6,0,4,0
2024-11-18,06:20:00,0,0,3,5,2,4,6,0,4,0
2024-11-18,06:20:00,0,0,3,5,2,4,6,0,4,0
2024-11-18,06:20:00,0,0,3,5,2,4,6,0,4,0
2024-11-18,06:20:00,0,0,3,5,2,4,6,0,4,0
2024-11-18,06:20:00,0,0,3,5,2,4,6,0,4,0
2024-11-18,06:20:00,0,0,3,5,2,4,6,0,4,0
2024-11-18,06:20:00,0,0,3,5,2,4,6,0,4,0
2024-11-18,06:20:00,0,0,3,5,2,4,6,0,4,0
2024-11-18,06:20:00,0,0,3,5,2,4,6,0,4,0
2024-11-18,06:25:00,0,0,3,3,1,4,5,1,1,18
2024-11-18,06:25:00,0,0,3,3,1,4,5,1,1,0
2024-11-18,06:25:00,0,0,3,3,1,4,5,1,1,0
2024-11-18,06:25:00,0,0,3,3,1,4,5,1,1,0
2024-11-18,06:25:00,0,0,3,3,1,4,5,1,1,0
2024-11-18,06:25:00,0,0,3,3,1,4,5,1,1,0
2024-11-18,06:25:00,0,0,3,3,1,4,5,1,1,0
2024-11-18,06:25:00,0,0,3,3,1,4,5,1,1,0
2024-11-18,06:25:00,0,0,3,3,1,4,5,1,1,0
2024-11-18,06:25:00,0,0,3,3,1,4,5,1,1,0
2024-11-18,06:25:00,0,0,3,3,1,4,5,1,1,0
2024-11-18,06:25:00,0,0,3,3,1,4,5,1,1,0
2024-11-18,06:25:00,0,0,3,3,1,4,5,1,1,0
2024-11-18,06:30:00,0,0,0,2,1,4,4,0,1,12
2024-11-18,06:30:00,0,0,0,2,1,4,4,0,1,0
2024-11-18,06:30:00,0,0,0,2,1,4,4,0,1,0
2024-11-18,06:30:00,0,0,0,2,1,4,4,0,1,0
2024-11-18,06:30:00,0,0,0,2,1,4,4,0,1,0
2024-11-18,06:30:00,0,0,0,2,1,4,4,0,1,0
2024-11-18,06:30:00,0,0,0,2,1,4,4,0,1,0
2024-11-18,06:30:00,0,0,0,2,1,4,4,0,1,0
2024-11-18,06:30:00,0,0,0,2,1,4,4,0,1,0
2024-11-18,06:30:00,0,0,0,2,1,4,4,0,1,0
2024-11-18,06:30:00,0,0,0,2,1,4,4,0,1,0
2024-11-18,06:30:00,0,0,0,2,1,4,4,0,1,0
2024-11-18,06:30:00,0,0,0,2,1,4,4,0,1,0
2024-11-18,06:30:00,0,0,0,2,1,4,4,0,1,0
2024-11-18,06:35:00,1,1,3,8,1,4,4,0,3,25
2024-11-18,06:35:00,1,1,3,8,1,4,4,0,3,0
2024-11-18,06:35:00,1,1,3,8,1,4,4,0,3,0
2024-11-18,06:35:00,1,1,3,8,1,4,4,0,3,0
2024-11-18,06:35:00,1,1,3,8,1,4,4,0,3,0
2024-11-18,06:35:00,1,1,3,8,1,4,4,0,3,0
2024-11-18,06:35:00,1,1,3,8,1,4,4,0,3,0
2024-11-18,06:35:00,1,1,3,8,1,4,4,0,3,0
2024-11-18,06:35:00,1,1,3,8,1,4,4,0,3,0
2024-11-18,06:35:00,1,1,3,8,1,4,4,0,3,0
2024-11-18,06:35:00,1,1,3,8,1,4,4,0,3,0
2024-11-18,06:35:00,1,1,3,8,1,4,4,0,3,0
2024-11-18,06:35:00,1,1,3,8,1,4,4,0,3,0
2024-11-18,06:35:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,06:40:00,0,1,3,7,2,2,7,0,1,23
2024-11-18,06:40:00,0,1,3,7,2,2,7,0,1,0
2024-11-18,06:40:00,0,1,3,7,2,2,7,0,1,0
2024-11-18,06:40:00,0,1,3,7,2,2,7,0,1,0
2024-11-18,06:40:00,0,1,3,7,2,2,7,0,1,0
2024-11-18,06:40:00,0,1,3,7,2,2,7,0,1,0
2024-11-18,06:40:00,0,1,3,7,2,2,7,0,1,0
2024-11-18,06:40:00,0,1,3,7,2,2,7,0,1,0
2024-11-18,06:40:00,0,1,3,7,2,2,7,0,1,0
2024-11-18,06:40:00,0,1,3,7,2,2,7,0,1,0
2024-11-18,06:40:00,0,1,3,7,2,2,7,0,1,0
2024-11-18,06:40:00,0,1,3,7,2,2,7,0,1,0
2024-11-18,06:45:00,0,0,2,6,2,1,4,1,0,16
2024-11-18,06:45:00,0,0,2,6,2,1,4,1,0,0
2024-11-18,06:45:00,0,0,2,6,2,1,4,1,0,0
2024-11-18,06:45:00,0,0,2,6,2,1,4,1,0,0
2024-11-18,06:45:00,0,0,2,6,2,1,4,1,0,0
2024-11-18,06:45:00,0,0,2,6,2,1,4,1,0,0
2024-11-18,06:45:00,0,0,2,6,2,1,4,1,0,0
2024-11-18,06:45:00,0,0,2,6,2,1,4,1,0,0
2024-11-18,06:45:00,0,0,2,6,2,1,4,1,0,0
2024-11-18,06:45:00,0,0,2,6,2,1,4,1,0,0
2024-11-18,06:45:00,0,0,2,6,2,1,4,1,0,0
2024-11-18,06:45:00,0,0,2,6,2,1,4,1,0,0
2024-11-18,06:45:00,0,0,2,6,2,1,4,1,0,0
2024-11-18,06:45:00,0,0,2,6,2,1,4,1,0,0
2024-11-18,06:50:00,1,1,0,6,1,3,1,2,0,15
2024-11-18,06:50:00,1,1,0,6,1,3,1,2,0,0
2024-11-18,06:50:00,1,1,0,6,1,3,1,2,0,0
2024-11-18,06:50:00,1,1,0,6,1,3,1,2,0,0
2024-11-18,06:50:00,1,1,0,6,1,3,1,2,0,0
2024-11-18,06:50:00,1,1,0,6,1,3,1,2,0,0
2024-11-18,06:50:00,1,1,0,6,1,3,1,2,0,0
2024-11-18,06:50:00,1,1,0,6,1,3,1,2,0,0
2024-11-18,06:50:00,1,1,0,6,1,3,1,2,0,0
2024-11-18,06:50:00,1,1,0,6,1,3,1,2,0,0
2024-11-18,06:50:00,1,1,0,6,1,3,1,2,0,0
2024-11-18,06:50:00,1,1,0,6,1,3,1,2,0,0
2024-11-18,06:50:00,1,1,0,6,1,3,1,2,0,0
2024-11-18,06:50:00,1,1,0,6,1,3,1,2,0,0
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,13
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,0
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,0
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,0
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,0
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,0
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,0
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,0
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,0
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,0
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,0
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,0
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,0
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,0
2024-11-18,06:55:00,0,0,2,3,0,2,5,0,1,0
2024-11-18,07:00:00,1,0,3,5,1,3,3,0,1,17
2024-11-18,07:00:00,1,0,3,5,1,3,3,0,1,0
2024-11-18,07:00:00,1,0,3,5,1,3,3,0,1,0
2024-11-18,07:00:00,1,0,3,5,1,3,3,0,1,0
2024-11-18,07:00:00,1,0,3,5,1,3,3,0,1,0
2024-11-18,07:00:00,1,0,3,5,1,3,3,0,1,0
2024-11-18,07:00:00,1,0,3,5,1,3,3,0,1,0
2024-11-18,07:00:00,1,0,3,5,1,3,3,0,1,0
2024-11-18,07:00:00,1,0,3,5,1,3,3,0,1,0
2024-11-18,07:00:00,1,0,3,5,1,3,3,0,1,0
2024-11-18,07:00:00,1,0,3,5,1,3,3,0,1,0
2024-11-18,07:00:00,1,0,3,5,1,3,3,0,1,0
2024-11-18,07:00:00,1,0,3,5,1,3,3,0,1,0
2024-11-18,07:00:00,1,0,3,5,1,3,3,0,1,0
2024-11-18,07:05:00,0,1,2,5,1,2,5,1,1,18
2024-11-18,07:05:00,0,1,2,5,1,2,5,1,1,0
2024-11-18,07:05:00,0,1,2,5,1,2,5,1,1,0
2024-11-18,07:05:00,0,1,2,5,1,2,5,1,1,0
2024-11-18,07:05:00,0,1,2,5,1,2,5,1,1,0
2024-11-18,07:05:00,0,1,2,5,1,2,5,1,1,0
2024-11-18,07:05:00,0,1,2,5,1,2,5,1,1,0
2024-11-18,07:05:00,0,1,2,5,1,2,5,1,1,0
2024-11-18,07:05:00,0,1,2,5,1,2,5,1,1,0
2024-11-18,07:05:00,0,1,2,5,1,2,5,1,1,0
2024-11-18,07:05:00,0,1,2,5,1,2,5,1,1,0
2024-11-18,07:05:00,0,1,2,5,1,2,5,1,1,0
2024-11-18,07:05:00,0,1,2,5,1,2,5,1,1,0
2024-11-18,07:10:00,0,1,4,10,1,3,4,0,1,24
2024-11-18,07:10:00,0,1,4,10,1,3,4,0,1,0
2024-11-18,07:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,07:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,07:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,07:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,07:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,07:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,07:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,07:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,07:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,07:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,07:15:00,0,0,4,6,1,2,4,3,1,21
2024-11-18,07:15:00,0,0,4,6,1,2,4,3,1,0
2024-11-18,07:15:00,0,0,4,6,1,2,4,3,1,0
2024-11-18,07:15:00,0,0,4,6,1,2,4,3,1,0
2024-11-18,07:15:00,0,0,4,6,1,2,4,3,1,0
2024-11-18,07:15:00,0,0,4,6,1,2,4,3,1,0
2024-11-18,07:15:00,0,0,4,6,1,2,4,3,1,0
2024-11-18,07:15:00,0,0,4,6,1,2,4,3,1,0
2024-11-18,07:15:00,0,0,4,6,1,2,4,3,1,0
2024-11-18,07:15:00,0,0,4,6,1,2,4,3,1,0
2024-11-18,07:15:00,0,0,4,6,1,2,4,3,1,0
2024-11-18,07:15:00,0,0,4,6,1,2,4,3,1,0
2024-11-18,07:15:00,0,0,4,6,1,2,4,3,1,0
2024-11-18,07:15:00,0,0,4,6,1,2,4,3,1,0
2024-11-18,07:20:00,0,0,1,8,3,5,4,0,1,22
2024-11-18,07:20:00,0,0,1,8,3,5,4,0,1,0
2024-11-18,07:20:00,0,0,1,8,3,5,4,0,1,0
2024-11-18,07:20:00,0,0,1,8,3,5,4,0,1,0
2024-11-18,07:20:00,0,0,1,8,3,5,4,0,1,0
2024-11-18,07:20:00,0,0,1,8,3,5,4,0,1,0
2024-11-18,07:20:00,0,0,1,8,3,5,4,0,1,0
2024-11-18,07:20:00,0,0,1,8,3,5,4,0,1,0
2024-11-18,07:20:00,0,0,1,8,3,5,4,0,1,0
2024-11-18,07:20:00,0,0,1,8,3,5,4,0,1,0
2024-11-18,07:20:00,0,0,1,8,3,5,4,0,1,0
2024-11-18,07:20:00,0,0,1,8,3,5,4,0,1,0
2024-11-18,07:20:00,0,0,1,8,3,5,4,0,1,0
2024-11-18,07:25:00,0,0,3,7,2,2,4,0,3,21
2024-11-18,07:25:00,0,0,3,7,2,2,4,0,3,0
2024-11-18,07:25:00,0,0,3,7,2,2,4,0,3,0
2024-11-18,07:25:00,0,0,3,7,2,2,4,0,3,0
2024-11-18,07:25:00,0,0,3,7,2,2,4,0,3,0
2024-11-18,07:25:00,0,0,3,7,2,2,4,0,3,0
2024-11-18,07:25:00,0,0,3,7,2,2,4,0,3,0
2024-11-18,07:25:00,0,0,3,7,2,2,4,0,3,0
2024-11-18,07:25:00,0,0,3,7,2,2,4,0,3,0
2024-11-18,07:25:00,0,0,3,7,2,2,4,0,3,0
2024-11-18,07:25:00,0,0,3,7,2,2,4,0,3,0
2024-11-18,07:25:00,0,0,3,7,2,2,4,0,3,0
2024-11-18,07:25:00,0,0,3,7,2,2,4,0,3,0
2024-11-18,07:30:00,0,0,4,8,2,2,8,0,3,27
2024-11-18,07:30:00,0,0,4,8,2,2,8,0,3,0
2024-11-18,07:30:00,0,0,4,8,2,2,8,0,3,0
2024-11-18,07:30:00,0,0,4,8,2,2,8,0,3,0
2024-11-18,07:30:00,0,0,4,8,2,2,8,0,3,0
2024-11-18,07:30:00,0,0,4,8,2,2,8,0,3,0
2024-11-18,07:30:00,0,0,4,8,2,2,8,0,3,0
2024-11-18,07:30:00,0,0,4,8,2,2,8,0,3,0
2024-11-18,07:30:00,0,0,4,8,2,2,8,0,3,0
2024-11-18,07:30:00,0,0,4,8,2,2,8,0,3,0
2024-11-18,07:30:00,0,0,4,8,2,2,8,0,3,0
2024-11-18,07:30:00,0,0,4,8,2,2,8,0,3,0
2024-11-18,07:30:00,0,0,4,8,2,2,8,0,3,0
2024-11-18,07:30:00,0,0,4,8,2,2,8,0,3,0
2024-11-18,07:35:00,1,0,1,8,1,5,2,2,2,22
2024-11-18,07:35:00,1,0,1,8,1,5,2,2,2,0
2024-11-18,07:35:00,1,0,1,8,1,5,2,2,2,0
2024-11-18,07:35:00,1,0,1,8,1,5,2,2,2,0
